Date,AAPL,GOOG,MSFT,META,SPY,QQQ
12/2/2020,120.7898941040039,91.39749908447266,209.35015869140625,287.2152404785156,348.2826232910156,297.1888427734375
12/3/2020,120.65249633789062,91.33850098,208.2517547607422,281.5512695,348.1877136230469,297.6094055175781
12/4/2020,119.9753189086914,91.39949798583984,208.36834716796875,279.4035645,351.18829345703125,298.8221435546875
12/7/2020,121.44741821289062,90.97399902,208.3003387451172,285.2773132324219,350.4665832519531,300.5142517089844
12/8/2020,122.0656967163086,90.92749786376953,209.97225952148438,283.0996094,351.4920959472656,301.5314941
12/9/2020,119.51407623291016,89.20649719238281,205.87991333007812,277.6254577636719,348.3396911621094,294.7044372558594
12/10/2020,120.94689178466797,88.76650238,204.63572692871094,276.8262634277344,348.2257080078125,295.8879395
12/11/2020,120.1323471069336,89.08850098,207.29910278320312,273.2600402832031,347.8174743652344,295.232666
12/14/2020,119.51407623291016,88.00299835205078,208.2128448486328,273.8993835449219,346.2601623535156,297.3746337890625
12/15/2020,125.50057220458984,88.38849639892578,208.14480590820312,275.2579345703125,350.9414367675781,300.5533752441406
12/16/2020,125.4318618774414,88.15000153,213.15086364746094,275.3778381347656,351.4920959472656,302.20635986328125
12/17/2020,126.3052978515625,87.39499664,213.28695678710938,274.1890869140625,353.4577331542969,304.18206787109375
12/18/2020,124.30327606201172,86.55049896240234,212.48013305664062,276.1070251464844,352.0463867,303.26263427734375
12/21/2020,125.84404754638672,86.96849822998047,216.3683319091797,272.5008850097656,350.78765869140625,302.6954040527344
12/22/2020,129.4261474609375,86.17500305175781,217.68060302734375,266.8069152832031,350.1963806152344,303.5184326171875
12/23/2020,128.5232696533203,86.61900329589844,214.84222412109375,267.8258056640625,350.5111389160156,301.9898986816406
12/24/2020,129.51446533203125,86.94249725341797,216.5238800048828,267.1165771484375,351.8747253417969,303.3223876953125
12/28/2020,134.1466522216797,88.80449676513672,218.67210388183594,276.7064208984375,354.8976745605469,306.37957763671875
12/29/2020,132.3604736328125,87.93599700927734,217.88473510742188,276.48663330078125,354.22052001953125,306.6539611816406
12/30/2020,131.2318878173828,86.97599792480469,215.4837646484375,271.58184814453125,354.7259521484375,306.66375732421875
12/31/2020,130.2210693359375,87.59400177001953,216.20310974121094,272.8704833984375,356.52825927734375,307.4182129
1/4/2021,127.00210571289062,86.41200256347656,211.6053009033203,268.65496826171875,351.6745300292969,303.0775146484375
1/5/2021,128.5723114013672,87.04599762,211.80943298339844,270.68280029296875,354.0965576171875,305.5760803222656
1/6/2021,124.2443848,86.76450348,206.31736755371094,263.0309143066406,356.21356201171875,301.3432312011719
1/7/2021,128.48399353027344,89.36250305175781,212.18853759765625,268.4551696777344,361.5060119628906,308.6332092285156
1/8/2021,129.59300231933594,90.36049652,213.48135375976562,267.2864074707031,363.5657958984375,312.60162353515625
1/11/2021,126.58010864257812,88.33599853515625,211.4108887,256.5677795410156,361.1150207519531,308.0844727
1/12/2021,126.40345001220703,87.32749938964844,208.9224395751953,250.82386779785156,361.1912841796875,307.59454345703125
1/13/2021,128.45457458496094,87.72000122070312,210.29302978515625,251.373291,362.1639709472656,309.67193603515625
1/14/2021,126.51142120361328,87.00900268554688,207.0658416748047,245.37965393066406,360.8956298828125,308.0158691
1/15/2021,124.7743148803711,86.80950164794922,206.70616149902344,251.0935821533203,358.2637634277344,305.5760803222656
1/19/2021,125.45149993896484,89.54299926757812,210.39024353027344,260.8232727050781,361.0769043,310.0343933105469
1/20/2021,129.57333374023438,94.34500122070312,218.06942749023438,267.1965026855469,366.0736999511719,317.2461242675781
1/21/2021,134.32330322265625,94.5625,218.6818084716797,272.5807800292969,366.4074707,319.7838134765625
1/22/2021,136.48236083984375,95.05249786376953,219.6344451904297,274.20904541015625,365.1105651855469,318.86285400390625
1/25/2021,140.26072692871094,94.97000122070312,223.11434936523438,277.7153625488281,366.55047607421875,321.49871826171875
1/26/2021,140.49624633789062,95.86199951171875,225.8361053466797,281.75103759765625,365.9783020019531,321.9689941
1/27/2021,139.41671752929688,91.53949737548828,226.39015197753906,271.8515625,357.0336608886719,312.9935607910156
1/28/2021,134.53916931152344,93.15550231933594,232.25160217285156,264.7191162109375,360.1041564941406,314.8454895019531
1/29/2021,129.5046844482422,91.78700256347656,225.47645568847656,258.0561828613281,352.8951110839844,308.2216797
2/1/2021,131.64407348632812,95.06749725341797,232.9514923095703,261.7322998046875,358.76922607421875,315.92340087890625
2/2/2021,132.47830200195312,96.37550354003906,232.81539916992188,266.7969055175781,363.84234619140625,321.0773010253906
2/3/2021,131.4477996826172,103.50350189208984,236.20785522460938,266.36737060546875,364.1283874511719,319.8034973144531
2/4/2021,134.83360290527344,103.11849975585938,235.24551391601562,266.2075500488281,368.2669372558594,323.5857238769531
2/5/2021,134.41590881347656,104.9000015258789,235.4302520751953,267.81585693359375,369.7164001464844,324.6831359863281
2/8/2021,134.5633087158203,104.64550018310547,235.69265747070312,266.2974548339844,372.3864746,326.8584289550781
2/9/2021,133.6787567138672,104.17549896240234,236.95631408691406,269.1644287109375,372.1385192871094,326.7898864746094
2/10/2021,133.0693817138672,104.76899719238281,236.0328826904297,271.58184814453125,371.97637939453125,326.0451354980469
2/11/2021,132.81382751464844,104.79450225830078,237.6562042236328,270.1034240722656,372.5771484,327.83831787109375
2/12/2021,133.04974365234375,105.20549774169922,238.14224243164062,270.2132873535156,374.4175720214844,329.6706237792969
2/16/2021,130.9071044921875,106.09500122070312,236.88829040527344,273.67962646484375,374.0933837890625,328.77899169921875
2/17/2021,128.59738159179688,106.41549682617188,237.92103576660156,273.2800598144531,374.1791992,327.2013854980469
2/18/2021,127.48674011230469,105.86000061035156,237.5215301513672,269.1044922,372.5867004394531,325.77081298828125
