Date,Open,High,Low,Close,Adj Close,Volume
1993-03-31,45.34375,45.46875,45.1875,45.1875,25.588533401489258,111600
1993-04-01,45.25,45.25,44.9375,45.03125,25.50006103515625,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,24.96918487548828,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,25.09305191040039,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,25.02226448059082,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,25.11075210571289,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,25.075359344482422,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,25.429264068603516,348500
1993-04-13,44.875,45.15625,44.84375,45.0,25.482362747192383,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,25.44696044921875,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,25.44696044921875,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,25.44696044921875,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,25.340778350830078,157000
1993-04-20,44.6875,44.75,44.25,44.53125,25.2169246673584,279500
1993-04-21,44.625,44.625,44.375,44.5,25.199220657348633,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,24.880687713623047,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,24.774503707885742,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.579862594604492,62600
1993-04-27,43.34375,43.875,43.34375,43.875,24.845312118530273,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,24.79221534729004,85900
1993-04-29,43.875,43.96875,43.625,43.96875,24.898393630981445,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,24.93378448486328,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,25.09305191040039,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,25.181529998779297,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,25.25230598449707,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,25.16382598876953,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.11075210571289,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.16382598876953,113900
1993-05-11,44.4375,44.625,44.3125,44.625,25.27000617980957,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.234615325927734,31000
1993-05-13,44.375,44.375,44.0,44.03125,24.93378448486328,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,24.916088104248047,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.004558563232422,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,24.98688507080078,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.50006103515625,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.570844650268555,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.340778350830078,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.44696044921875,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.50006103515625,191800
1993-05-26,45.15625,45.625,45.125,45.59375,25.81859588623047,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,25.7301025390625,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.606225967407227,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,25.85398292541504,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,25.81859588623047,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.7301025390625,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.641630172729492,32000
1993-06-07,45.375,45.375,45.125,45.125,25.553144454956055,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.323102951049805,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.41157341003418,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.429264068603516,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.535459518432617,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.50006103515625,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.44696044921875,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.50006103515625,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.588533401489258,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.377817153930664,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.4312744140625,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.449100494384766,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.21742057800293,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.5560359954834,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.5382022857666,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,25.823354721069336,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.698596954345703,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.698596954345703,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.62731170654297,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.484737396240234,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.21742057800293,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.28870964050293,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.573856353759766,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.64513397216797,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.62731170654297,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.609481811523438,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.698596954345703,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.591657638549805,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.52039337158203,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.5025634765625,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.573856353759766,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.5560359954834,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.377817153930664,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.5025634765625,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.64513397216797,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,25.62731170654297,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.573856353759766,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.7164306640625,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.573856353759766,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,25.64513397216797,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,25.6629695892334,81600
1993-08-04,45.0,45.09375,44.875,45.0,25.6629695892334,434000
1993-08-05,45.0,45.0,44.84375,44.90625,25.609481811523438,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.64513397216797,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,25.787710189819336,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,25.769886016845703,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.769886016845703,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.698596954345703,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,25.73424530029297,103500
1993-08-16,45.15625,45.5,45.15625,45.375,25.876819610595703,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,25.9659366607666,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,26.10848617553711,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,26.10848617553711,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,26.126323699951172,80700
1993-08-23,45.625,45.75,45.625,45.71875,26.072851181030273,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,26.357994079589844,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,26.37581443786621,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,26.393630981445312,120000
1993-08-27,46.15625,46.25,46.15625,46.25,26.37581443786621,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,26.482751846313477,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,26.554031372070312,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,26.518400192260742,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,26.429279327392578,472400
1993-09-03,46.3125,46.4375,46.25,46.375,26.44710922241211,630500
1993-09-07,46.375,46.4375,46.0,46.0625,26.26888084411621,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,26.179771423339844,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,26.23326301574707,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,26.46493148803711,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,26.482751846313477,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,26.37581443786621,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,26.44710922241211,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,26.34018325805664,54300
1993-09-17,45.875,45.90625,45.75,45.8125,26.28911018371582,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,26.07390785217285,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,25.98424530029297,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,26.199451446533203,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,26.342897415161133,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,26.271163940429688,53500
1993-09-27,46.125,46.28125,46.125,46.28125,26.558080673217773,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,26.504302978515625,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.414621353149414,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.360837936401367,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.486358642578125,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.522226333618164,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.486358642578125,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.46842384338379,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.39671516418457,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.43256378173828,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.486358642578125,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.522226333618164,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.522226333618164,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,26.862937927246094,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,27.006410598754883,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,26.934675216674805,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.737428665161133,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.773263931274414,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.737428665161133,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.61187744140625,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.683626174926758,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.665695190429688,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.683626174926758,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,26.880870819091797,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,26.880870819091797,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,26.95261001586914,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,26.934675216674805,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.59395408630371,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.307031631469727,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.43256378173828,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.46842384338379,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.486358642578125,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.683626174926758,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.61187744140625,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.737428665161133,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.719482421875,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,26.845008850097656,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.701562881469727,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.629831314086914,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.576017379760742,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.414621353149414,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.558080673217773,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.665695190429688,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.683626174926758,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.576017379760742,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.59395408630371,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.629831314086914,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.701562881469727,352000
1993-12-03,46.5,46.71875,46.5,46.71875,26.80914306640625,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,26.898822784423828,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,26.880870819091797,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,26.880870819091797,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.791210174560547,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.737428665161133,412900
1993-12-13,46.59375,46.875,46.53125,46.875,26.898822784423828,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.701562881469727,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.665695190429688,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.75534439086914,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,26.902406692504883,104700
1993-12-20,46.53125,46.65625,46.5,46.625,26.93850326538086,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,26.84822654724121,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,27.028779983520508,410300
1993-12-23,46.75,46.84375,46.6875,46.75,27.010732650756836,533800
1993-12-27,46.75,47.0,46.75,47.0,27.155160903930664,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,27.209320068359375,880600
1993-12-29,47.125,47.15625,47.0,47.03125,27.1732120513916,266700
1993-12-30,47.0,47.0,46.75,46.84375,27.064891815185547,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,26.920448303222656,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,26.84822654724121,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,26.956558227539062,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,27.010732650756836,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,27.010732650756836,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,27.1732120513916,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.498220443725586,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.44404411315918,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.353778839111328,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.281570434570312,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.389883041381836,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.389883041381836,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.42600440979004,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.353778839111328,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.42600440979004,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.371835708618164,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.263490676879883,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.263490676879883,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.335712432861328,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.588483810424805,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.66070556640625,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,27.85932731628418,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,27.714889526367188,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,27.895450592041016,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.769054412841797,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,27.13711166381836,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.263490676879883,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.281570434570312,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.389883041381836,144600
1994-02-10,47.375,47.40625,47.0,47.0,27.155160903930664,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,27.24543571472168,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.281570434570312,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.42600440979004,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.407934188842773,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,27.24543571472168,342400
1994-02-18,47.1875,47.21875,46.75,46.875,27.082935333251953,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.353778839111328,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.281570434570312,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,26.920448303222656,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,27.046831130981445,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,27.046831130981445,333000
1994-03-01,46.8125,46.90625,46.375,46.625,26.93850326538086,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,26.974613189697266,581500
1994-03-03,46.625,46.625,46.4375,46.5625,26.902406692504883,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,26.974613189697266,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,27.119054794311523,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,27.010732650756836,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,27.13711166381836,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,26.920448303222656,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,27.064891815185547,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,27.10099220275879,345900
1994-03-15,47.0,47.09375,46.84375,46.875,27.082935333251953,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.29961585998535,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.29961585998535,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.293649673461914,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,27.221027374267578,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.293649673461914,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.275482177734375,698500
1994-03-24,46.75,46.84375,46.15625,46.375,26.948638916015625,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.694377899169922,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.730709075927734,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,26.204090118408203,338400
1994-03-30,45.125,45.25,44.46875,44.46875,25.840898513793945,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,25.91351890563965,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.51402473449707,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,26.04065704345703,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,26.04065704345703,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,26.16777229309082,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,25.968021392822266,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,26.076976776123047,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,26.04065704345703,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,25.904455184936523,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,25.91351890563965,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,25.91351890563965,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.741012573242188,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.77733039855957,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.750104904174805,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,26.09511375427246,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,26.067888259887695,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,26.34028434753418,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,26.313039779663086,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,26.12236976623535,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,26.204090118408203,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,26.367511749267578,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,26.34028434753418,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,26.294878005981445,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,26.258577346801758,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,26.004329681396484,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.77733039855957,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,25.977088928222656,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.741012573242188,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,25.86813735961914,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,25.86813735961914,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,25.877206802368164,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,26.258577346801758,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,26.449241638183594,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.576366424560547,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,26.476472854614258,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,26.431089401245117,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,26.5400447845459,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,26.612680435180664,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.630828857421875,369600
1994-05-27,45.75,45.875,45.671875,45.875,26.65806770324707,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.621749877929688,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.739795684814453,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.712553024291992,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,26.866905212402344,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,26.857839584350586,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,26.821504592895508,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.603591918945312,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.74886703491211,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.79426383972168,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,26.830591201782227,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,27.03942108154297,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,26.930452346801758,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,26.984941482543945,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,26.834325790405273,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,26.605831146240234,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,26.3773193359375,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,26.477872848510742,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,26.322486877441406,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.77411651611328,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,26.221946716308594,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,26.093990325927734,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,26.176265716552734,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,26.011734008789062,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,26.06658363342285,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,26.20367431640625,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,26.167104721069336,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,26.27678871154785,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,26.26765251159668,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,26.176265716552734,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,26.212814331054688,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,26.258533477783203,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,26.541866302490234,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,26.550994873046875,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.5966854095459,72300
1994-07-19,45.546875,45.5625,45.375,45.375,26.541866302490234,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,26.42303466796875,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,26.477872848510742,86300
1994-07-22,45.375,45.40625,45.25,45.34375,26.52356719970703,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,26.56013298034668,120900
